kmeans_cluster,Filing_Year,Filing_Month,n_permits,long_centroid,lat_centroid
9,2005.0,10.0,21,-0.2523040995625275,0.4387134056831095
9,2005.0,11.0,27,-0.1688386800977426,0.5868479243217574
9,2005.0,12.0,22,-0.25686960667345415,0.2114339516396974
9,2006.0,1.0,24,0.1224330012915341,0.3590473403643518
9,2006.0,2.0,18,-0.15127027427537945,0.2138425329619287
9,2006.0,3.0,30,-0.6848632765857137,-1.3534105360431805
9,2006.0,4.0,15,0.5635277894410313,0.0032278570395927
9,2006.0,5.0,19,0.1042525197741546,0.1875759409010132
9,2006.0,6.0,19,-0.167603275476844,0.0466500003631233
9,2006.0,7.0,17,-0.088559639274721,0.3099007807799582
9,2006.0,8.0,12,0.22893934832548662,0.012576121369079055
9,2006.0,9.0,15,0.047112273609501,0.3888865024076143
9,2006.0,10.0,19,-0.0270418170749203,0.4574733063620814
9,2006.0,11.0,13,0.3389675901001369,0.2924362475072403
9,2006.0,12.0,19,-0.3082787384446438,0.1243892106898054
9,2007.0,1.0,34,-0.3313754514088326,-0.08604551032213995
9,2007.0,2.0,28,-0.1354439076136344,0.2845840430716172
9,2007.0,3.0,13,0.56239256333884,0.4537276038528455
9,2007.0,4.0,23,0.0082137227046341,0.0945004163152841
9,2007.0,5.0,33,-0.1092164949198012,0.3450970934350465
9,2007.0,6.0,30,0.2084022494558079,-0.21086755920002254
9,2007.0,7.0,42,-0.1252251098130855,0.23989825775072954
9,2007.0,8.0,33,-0.0630390735450565,-0.1010034752779409
9,2007.0,9.0,31,-0.3983621893762922,-0.0893873784834511
9,2007.0,10.0,19,0.2103161212934396,0.0923060504116864
9,2007.0,11.0,37,-0.0118015004172371,0.0940861848451612
9,2007.0,12.0,24,-0.03181671475177295,-0.10953252031970445
9,2008.0,1.0,34,0.12798819233666126,0.3862262697266819
9,2008.0,2.0,32,-0.02691183570898905,0.2822704621171753
9,2008.0,3.0,25,0.4126807437155438,-0.0134670120268003
9,2008.0,4.0,29,0.26227301355009,0.3272302615719676
9,2008.0,5.0,24,-0.19374036032215486,-0.06691279576926895
9,2008.0,6.0,41,0.0309792318525027,0.3138812498837672
9,2008.0,7.0,50,0.2157586193399763,0.04513051562309785
9,2008.0,8.0,29,-0.0188004246418371,0.217880778459105
9,2008.0,9.0,41,0.3810798011975617,-0.41824880905103
9,2008.0,10.0,28,0.30605474748103134,0.2914689618388896
9,2008.0,11.0,38,-0.0009054964020940499,0.118156635352926
9,2008.0,12.0,41,0.1563724700220096,0.0504279655245626
