kmeans_cluster,Filing_Year,Filing_Month,n_permits,long_centroid,lat_centroid
8,2018,8,1,-0.5214344293411206,0.0915846114760319
8,2018,9,1,1.1223679746697632,1.8053077099669657
8,2018,10,10,-0.6739485404014022,-0.19476106848782432
8,2018,11,42,0.5262330881765106,0.2318841001075051
8,2018,12,11,0.2149801378587752,-0.2673582397805419
8,2019,1,13,-0.1061143889263243,-0.1893813160163977
8,2019,2,8,-0.3974691602686252,-0.5762451481266748
8,2019,3,9,0.3618263830319688,0.0412993246721873
8,2019,4,13,-0.0606611920649304,-0.4160910310072885
8,2019,5,8,0.8822555628167267,0.33042989477052387
8,2019,6,5,0.7617637913211418,-0.1906918525501996
8,2019,8,4,0.031193521631304594,0.6498731748968103
8,2019,10,1,-0.0946022255291776,-0.6354748467741012
8,2019,11,2,-0.4523559354695673,-0.0306163676229253
8,2019,12,1,2.6072716482648324,0.1327616693696974
8,2020,1,2,0.6936501578874887,-0.7389548114869514
8,2020,2,2,0.4974085717777055,0.6798975668873424
8,2020,3,3,-0.3339317220553312,0.4396106934056217
8,2020,5,1,1.0582461067053694,1.690203286198776
8,2020,6,9,1.929101570590053,-0.0802398334771695
8,2020,7,5,0.71741329210304,-0.1707848026009717
8,2020,8,2,0.6655644489097847,-0.7294599742991914
8,2020,9,4,0.5475647740883657,-0.9302538293332308
8,2020,10,2,-0.0206773755148415,-0.1212268635733943
8,2020,11,6,0.10017828620316925,-0.6831390605102023
8,2020,12,1,-0.113039330127019,0.7158586893761785
8,2021,1,2,1.1733512002129316,0.4000849115447235
8,2021,2,5,0.4609258202454642,0.2778249583017057
8,2021,3,5,1.5828765645114191,0.4205554922034815
8,2021,4,7,0.2158181880678464,-0.3822791884339899
8,2021,5,1,0.6524313199767623,1.6541373207871708
8,2021,6,2,0.02250426420129565,-0.4483957565667848
8,2021,7,5,-0.0024608104455958,-1.201194152341727
8,2021,8,1,-0.4736545404520468,-0.4459712639791816
8,2021,9,2,-0.27488777673880066,-0.01055860597231248
8,2021,10,1,-0.6353872038113275,-1.0903096562125936
8,2021,11,4,0.3040119455878725,0.8338135301055152
8,2021,12,14,0.0063717976780864,-0.061925085416648346
8,2022,1,16,-0.49040451765549636,-0.4373544862690735
8,2022,2,24,0.05158791454619685,-0.32764947302036174
8,2022,3,53,0.0302341746816076,-0.4989824667734457
8,2022,4,38,-0.007356787982363801,-0.20845617526654264
8,2022,5,45,0.4104774030593325,-0.0006378444110552
8,2022,6,61,-0.1484359244804994,-0.3875737560306984
8,2022,7,40,-0.0470428761686996,-0.42245368587918286
8,2022,8,41,-0.0685344532389158,-0.4371775638369846
8,2022,9,33,-0.044352293918829,-0.1152049482003256
8,2022,10,37,0.2514132679971099,-0.0077933738858835
8,2022,11,45,0.053853958203407,-0.1505108024223539
8,2022,12,40,-0.09996133607618465,-0.3619200033805608
8,2023,1,35,-0.0070039247364226,-0.1511791760546068
8,2023,2,26,0.154844521875359,-0.3810341787268083
8,2023,3,31,0.3357475837653007,-0.1625677385337966
8,2023,4,24,0.28962725482960316,-0.17841867791070515
8,2023,5,33,0.1679831642965846,-0.4456829459417172
8,2023,6,27,-0.0846889737148592,-0.5069374235339537
8,2023,7,28,0.3356483409773308,0.2114331774967984
8,2023,8,28,-0.0611904869336855,-0.1086063967524214
8,2023,9,13,-0.2221843428718649,-0.4983271985064982
8,2023,10,36,0.19133830038408484,-0.04036675943479285
8,2023,11,26,0.35909169287631637,0.5107859325591619
8,2023,12,27,0.3902759822319419,0.0848877697881041
8,2024,1,29,-0.4533649038132493,-0.5656625656158174
8,2024,2,20,-0.031439704514480596,-0.1102707781504009
8,2024,3,13,0.166549657360164,-0.0643430253215523
8,2024,4,20,-0.20187816576845796,-0.043649653452089945
8,2024,5,7,-0.0658548979654515,-0.1079445758028677
8,2024,6,8,-0.4568163474371121,0.01892846603934685
8,2024,7,4,0.4259151700670655,0.45734880539135403
8,2024,9,1,-0.7177697447505922,-0.2439913733819281
8,2024,11,1,0.3586947217247501,-0.4534806383180944
9,1991,1,1,0.9524863757257136,2.219306201010665
9,1998,5,1,0.001508901070694,-1.398115371918235
9,2002,4,1,-0.3142265151674768,-1.185638083684889
9,2002,5,1,-0.3689754531628704,0.0912831880732621
9,2003,1,2,0.04517021426160131,1.1013464581259402
9,2003,2,2,0.24895976574052275,-0.2835957874349383
9,2003,7,1,-0.2306199798439809,-1.2355302095286396
9,2003,8,1,-0.3209529707923884,-0.6216880024379655
9,2003,9,2,-0.5029201359082001,-0.7534821089647061
9,2003,10,1,-0.117064176525497,0.2105420126537945
9,2003,11,1,-0.0349903909262349,0.0725949371005119
9,2004,2,1,1.6058898643294628,0.5095802389480363
9,2004,3,1,-0.1149580240265696,0.5511111417057865
9,2004,4,2,-0.18194139237560153,-1.209948536387868
9,2004,11,1,-0.2229010963401536,0.6822696380136308
9,2005,3,2,-0.783975711261101,-1.3155777810162557
9,2005,6,1,-0.2466090956735167,0.9141166562172856
9,2005,8,1,-0.128399908299673,-0.508654226393248
9,2005,9,1,0.895984148477177,-0.5491104891932527
9,2006,3,1,-0.4740515116036132,0.5629846027023945
9,2006,5,3,1.2606131782242764,-0.1102249093716922
9,2006,11,2,-0.3906324348795725,-0.41570442272984726
9,2007,1,1,-0.4855967559301353,0.0402246847144419
9,2007,9,2,0.36657900987506337,1.6259476799440544
9,2007,11,1,-0.2629621017252432,0.9453729525496009
9,2008,10,1,0.1054491809386126,0.4609855442727822
9,2009,1,2,2.110120415732496,-0.4170870387730152
9,2009,3,1,-0.424264713003582,-0.5907986563350404
9,2009,4,2,-1.1624435964329487,-0.8987878471555166
9,2010,6,1,0.6251726342316448,0.2190867108544434
9,2011,9,1,1.797020446862164,-0.2735963936816622
9,2013,11,2,0.1823347741256352,0.07385960485574478
9,2014,4,2,-0.538592404672621,-0.7894497841362413
9,2015,12,2,-0.1384785647605558,-0.4033264051675835
9,2016,2,1,0.4438229797960735,2.317910969817605
9,2017,1,2,-0.4698061256765395,-0.3457676406008359
9,2017,2,1,2.160072618979091,0.4270295426806583
9,2017,5,3,0.120412787959857,1.4675431290974124
9,2017,6,2,1.41191432187689,0.8415391429725728
9,2017,8,1,-0.6637265332469243,-0.9193763761023028
9,2018,1,2,1.161491687058047,0.9258328528299027
9,2018,2,1,-0.0142927561594648,-0.8024503065520961
9,2018,4,1,-0.5730406790527324,-0.048944221048845
9,2018,6,1,1.3376035276873937,-0.0818386880485289
9,2018,7,1,-0.7004463647726058,-0.082402218758059
9,2018,8,2,-1.0528409641659886,-0.6682251547550063
9,2018,9,2,0.701793579984133,0.05072208235058129
9,2018,10,3,0.5869310799581359,-0.6782507592389397
9,2018,11,2,-0.26155616222991673,-0.7853740155159641
9,2018,12,2,0.04469605427487769,0.28849927836993394
9,2019,1,5,-0.1581506907190346,-0.3761589828208977
9,2019,2,3,-0.399895095084275,0.3903083090021985
9,2019,3,1,-0.4503986471524381,-0.0575937621722167
9,2019,4,3,-0.2661488979148068,-0.3691476123648017
9,2019,5,3,0.2170642364048901,1.5070558055930052
9,2019,6,1,0.7898715542517366,0.5939525809973384
9,2019,7,3,0.9364090440847708,0.9124915909153156
9,2019,8,4,0.282762961999378,0.6526908284445542
9,2019,9,1,-0.3426981683204191,0.7868766641456345
9,2019,10,1,1.3777637758604533,-0.3490308765701283
9,2019,12,1,1.3412865378163368,-0.0511983438870587
9,2020,1,4,0.085143003835284,-0.5122582018613195
9,2020,2,2,0.6519737004547264,-0.8945220507377984
9,2020,5,2,-0.5609054914870639,0.36290499007931665
